Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","80","Bosnie-Herzégovine","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","61.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","80","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","38.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","80","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","36.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1986","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1949","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","39.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","38.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","20","Botswana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","44.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2437","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2437","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","42.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","42.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","59.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","21","Brésil","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","59.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2356","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2343","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","39.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","40.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","26","Brunéi Darussalam","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","43.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2112","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2148","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","41.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","42.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","27","Bulgarie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","45.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2535","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2561","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","67.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","68.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","50.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","233","Burkina Faso","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","51.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2111","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2138","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","44.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","45.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","36.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","35","Cabo Verde","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","39.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2223","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2266","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","45.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","46.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","19.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","115","Cambodge","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","22.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2494","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2545","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","57.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","58.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","48.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","32","Cameroun","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","49.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2601","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2630","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","49.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","50.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","81.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","33","Canada","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","81.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2228","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2225","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","42.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","42.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","29.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","40","Chili","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","30.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1998","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1972","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","35.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","34.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","50.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","96","Chine - RAS de Hong-Kong","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","48.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","1981","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","1999","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","33.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","33.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","54.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","128","Chine - RAS de Macao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","58.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2385","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2385","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","58.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","58.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","36.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","41","Chine, continentale","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2903","Produits Vegetaux","2013","2013","g/personne/jour","36.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","214","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2012","2012","Kcal/personne/jour","2301","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","214","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","2903","Produits Vegetaux","2013","2013","Kcal/personne/jour","2339","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","214","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2012","2012","g/personne/jour","45.27","Fc","Donnée calculée"
